scan_index,step,angle_deg,distance_cm
6,26875,202.06,6.91
6,26900,204.26,6.91
6,26925,206.46,6.91
6,26950,208.65,6.91
6,26975,210.85,6.91
6,27000,213.05,6.91
6,27025,215.24,6.91
6,27050,217.44,6.91
6,27075,219.64,6.91
6,27100,221.84,6.91
6,27125,224.03,6.91
6,27150,226.23,6.91
6,27175,228.43,6.93
6,27200,230.63,6.91
6,27225,232.82,6.93
6,27250,235.02,6.91
6,27275,237.22,6.91
6,27300,239.41,6.91
6,27325,241.61,6.91
6,27350,243.81,6.91
6,27375,246.01,8.71
6,27400,248.2,7.8
6,27425,250.4,8.7
6,27450,252.6,7.8
6,27475,254.79,8.09
6,27500,256.99,7.2
6,27525,259.19,7.2
6,27550,261.39,7.2
6,27575,263.58,7.2
6,27600,265.78,7.22
6,27625,267.98,6.31
6,27650,270.18,6.31
6,27675,272.37,6.31
6,27700,274.57,6.29
6,27725,276.77,6.31
6,27750,278.96,6.31
6,27775,281.16,6.33
6,27800,283.36,7.2
6,27825,285.56,7.2
6,27850,287.75,8.09
6,27875,289.95,8.99
6,27900,292.15,8.11
6,27925,294.35,8.99
6,27950,296.54,7.51
6,27975,298.74,7.51
6,28000,300.94,7.51
6,28025,303.13,7.51
6,28050,305.33,6.6
6,28075,307.53,6.6
6,28100,309.73,6.62
6,28125,311.92,6.6
6,28150,314.12,6.6
6,28175,316.32,6.62
6,28200,318.52,6.6
6,28225,320.71,6.6
6,28250,322.91,6.6
6,28275,325.11,6.62
6,28300,327.3,6.62
6,28325,329.5,6.6
6,28350,331.7,6.62
6,28375,333.9,6.6
6,28400,336.09,6.6
6,28425,338.29,6.6
6,28450,340.49,6.64
6,28475,342.69,6.62
6,28500,344.88,6.6
6,28525,347.08,8.39
6,28550,349.28,7.51
6,28575,351.47,8.4
6,28600,353.67,7.51
6,28625,355.87,8.4
6,28650,358.07,7.51
7,28675,0.26,7.8
7,28700,2.46,7.51
7,28725,4.66,7.79
7,28750,6.86,7.51
7,28775,9.05,8.4
7,28800,11.25,7.51
7,28825,13.45,7.8
7,28850,15.64,7.51
7,28875,17.84,7.8
7,28900,20.04,7.51
7,28925,22.24,8.4
7,28950,24.43,7.51
7,28975,26.63,8.4
7,29000,28.83,7.51
7,29025,31.03,8.39
7,29050,33.22,7.51
7,29075,35.42,8.39
7,29100,37.62,6.62
7,29125,39.81,6.6
7,29150,42.01,6.62
7,29175,44.21,6.62
7,29200,46.41,6.6
7,29225,48.6,6.62
7,29250,50.8,6.62
7,29275,53.0,6.6
7,29300,55.2,6.6
7,29325,57.39,6.6
7,29350,59.59,6.6
7,29375,61.79,6.6
7,29400,63.98,6.6
7,29425,66.18,6.62
7,29450,68.38,6.6
7,29475,70.58,6.62
7,29500,72.77,6.62
7,29525,74.97,6.62
7,29550,77.17,7.49
7,29575,79.37,7.51
7,29600,81.56,7.51
7,29625,83.76,8.39
7,29650,85.96,8.11
7,29675,88.15,8.11
7,29700,90.35,7.2
7,29725,92.55,7.2
7,29750,94.75,6.33
7,29775,96.94,6.31
7,29800,99.14,6.31
7,29825,101.34,6.33
7,29850,103.54,6.31
7,29875,105.73,7.19
7,29900,107.93,7.22
7,29925,110.13,7.2
7,29950,112.32,7.19
7,29975,114.52,8.11
7,30000,116.72,7.79
7,30025,118.92,8.09
7,30050,121.11,7.8
7,30075,123.31,6.91
7,30100,125.51,6.91
7,30125,127.71,6.91
7,30150,129.9,6.91
7,30175,132.1,6.91
7,30200,134.3,6.91
7,30225,136.49,6.91
7,30250,138.69,6.91
7,30275,140.89,6.91
7,30300,143.09,6.91
7,30325,145.28,6.91
7,30350,147.48,6.89
7,30375,149.68,6.89
7,30400,151.88,6.91
7,30425,154.07,6.91
7,30450,156.27,6.91
7,30475,158.47,6.91
7,30500,160.66,6.91
7,30525,162.86,6.91
7,30550,165.06,6.91
7,30575,167.26,6.91
7,30600,169.45,6.91
7,30625,171.65,6.91
7,30650,173.85,6.89
7,30675,176.04,6.89
7,30700,178.24,6.89
7,30725,180.44,6.91
7,30750,182.64,6.91
7,30775,184.83,6.89
7,30800,187.03,6.89
7,30825,189.23,6.89
7,30850,191.43,6.91
7,30875,193.62,6.91
7,30900,195.82,6.93
7,30925,198.02,6.91
7,30950,200.21,6.91
7,30975,202.41,6.91
7,31000,204.61,6.91
7,31025,206.81,6.91
7,31050,209.0,6.89
7,31075,211.2,6.89
7,31100,213.4,6.91
7,31125,215.6,6.89
7,31150,217.79,6.89
7,31175,219.99,6.91
7,31200,222.19,6.91
7,31225,224.38,6.91
7,31250,226.58,6.91
7,31275,228.78,6.89
7,31300,230.98,6.91
7,31325,233.17,6.91
7,31350,235.37,6.91
7,31375,237.57,6.93
7,31400,239.77,6.91
7,31425,241.96,6.91
7,31450,244.16,7.79
7,31475,246.36,8.68
7,31500,248.55,7.79
7,31525,250.75,8.11
7,31550,252.95,8.11
7,31575,255.15,8.11
7,31600,257.34,7.22
7,31625,259.54,7.2
7,31650,261.74,7.2
7,31675,263.94,7.2
7,31700,266.13,7.2
7,31725,268.33,6.33
7,31750,270.53,6.31
7,31775,272.72,6.31
7,31800,274.92,6.33
7,31825,277.12,6.29
7,31850,279.32,6.33
7,31875,281.51,7.22
7,31900,283.71,7.2
7,31925,285.91,7.2
7,31950,288.11,8.09
7,31975,290.3,9.0
7,32000,292.5,8.11
7,32025,294.7,8.37
7,32050,296.89,7.49
7,32075,299.09,7.51
7,32100,301.29,6.64
7,32125,303.49,6.62
7,32150,305.68,6.62
7,32175,307.88,6.62
7,32200,310.08,6.62
7,32225,312.28,6.62
7,32250,314.47,6.62
7,32275,316.67,6.62
7,32300,318.87,6.62
7,32325,321.06,6.62
7,32350,323.26,6.62
7,32375,325.46,6.62
7,32400,327.66,6.6
7,32425,329.85,6.6
7,32450,332.05,6.6
7,32475,334.25,6.6
7,32500,336.45,6.62
7,32525,338.64,6.62
7,32550,340.84,6.6
7,32575,343.04,6.62
7,32600,345.23,7.51
7,32625,347.43,8.4
7,32650,349.63,7.51
7,32675,351.83,8.4
7,32700,354.02,7.51
7,32725,356.22,8.4
7,32750,358.42,7.51
